company_name,company_industry,employee_count_range,city,platform
"Concurrency, Inc.",IT Services and IT Consulting,51-200,Brookfield,lever
Enara Health,Hospitals and Health Care,51-200,San Mateo,lever
Venteur,Software Development,11-50,San Francisco,lever
Next Millennium Media,Advertising Services,51-200,New York,lever
Root16,IT Services and IT Consulting,11-50,Chicago,lever
Prophet Homes,Real Estate,51-200,Dallas,lever
Terawatt,"Transportation, Logistics, Supply Chain and Storage",51-200,San Francisco,lever
Arbital Health,"Technology, Information and Internet",11-50,San Francisco,lever
"Findigs, Inc.",Software Development,51-200,New York,lever
ghSMART,Business Consulting and Services,201-500,Virtual Organization,lever
Fluxergy,Biotechnology Research,51-200,Irvine,lever
Manay CPA Accounting & Tax Services,Financial Services,51-200,Marietta,lever
WeRide,IT Services and IT Consulting,201-500,San Jose,lever
NEXT|HEALTH,Wellness and Fitness Services,51-200,Los Angeles,lever
American Battery Technology Company,Wholesale Metals and Minerals,51-200,Reno,lever
Boson AI,Research Services,11-50,Santa Clara,lever
"N-Power Medicine, Inc.",Biotechnology Research,51-200,Redwood City,lever
PrimeRx.io,Software Development,51-200,Uniondale,lever
TrustLab,Software Development,51-200,San Francisco,lever
Bolster AI,Computer and Network Security,51-200,Santa Clara,lever
